timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2023-02-22,3424.8999,3447.55,3395.1001,3400.55,3400.55,41593,0.0000,1.0
2023-02-21,3489.0,3507.95,3445.0,3449.3999,3449.3999,102243,0.0000,1.0
2023-02-20,3506.0,3522.0,3475.2,3486.1001,3486.1001,43050,0.0000,1.0
2023-02-17,3525.0,3536.75,3489.95,3499.6499,3499.6499,50877,0.0000,1.0
2023-02-16,3530.0,3575.0,3526.0,3553.95,3553.95,57676,0.0000,1.0
2023-02-15,3490.0,3525.0,3460.45,3518.8999,3518.8999,30042,0.0000,1.0
2023-02-14,3499.0,3524.2,3496.1001,3499.1499,3499.1499,141270,0.0000,1.0
2023-02-13,3548.0,3548.0,3475.0,3482.75,3482.75,26143,0.0000,1.0
2023-02-10,3512.05,3541.1499,3506.6499,3535.45,3535.45,48411,0.0000,1.0
2023-02-09,3518.7,3547.95,3504.0,3541.1499,3541.1499,32844,0.0000,1.0
2023-02-08,3472.0,3539.5,3472.0,3518.7,3518.7,50900,0.0000,1.0
2023-02-07,3464.0,3492.0,3460.1499,3470.6499,3470.6499,80033,0.0000,1.0
2023-02-06,3475.0,3475.0,3437.0,3460.0,3460.0,21416,0.0000,1.0
2023-02-03,3492.6001,3498.0,3452.45,3481.8501,3481.8501,125650,0.0000,1.0
2023-02-02,3407.05,3468.3,3407.05,3461.95,3461.95,48456,0.0000,1.0
2023-02-01,3380.0,3418.0,3355.6001,3407.6499,3407.6499,43182,0.0000,1.0
2023-01-31,3442.05,3444.8501,3347.7,3357.45,3357.45,79115,0.0000,1.0
2023-01-30,3413.55,3457.95,3387.1499,3435.3999,3435.3999,59893,0.0000,1.0
2023-01-27,3430.0,3447.0,3382.1499,3410.3999,3410.3999,91518,0.0000,1.0
2023-01-25,3425.0,3435.95,3405.7,3431.55,3431.55,39744,0.0000,1.0
2023-01-24,3423.0,3451.75,3416.1001,3435.8501,3435.8501,55283,0.0000,1.0
2023-01-23,3375.3,3418.0,3358.0,3414.0,3414.0,46966,0.0000,1.0
2023-01-20,3369.7,3393.8,3356.2,3361.6499,3361.6499,46357,0.0000,1.0
2023-01-19,3380.0,3387.1001,3360.55,3372.3999,3372.3999,77208,0.0000,1.0
2023-01-18,3373.55,3407.6499,3371.0,3390.55,3390.55,107557,0.0000,1.0
2023-01-17,3334.0,3383.0,3319.75,3378.8501,3378.8501,121563,0.0000,1.0
2023-01-16,3320.0,3352.3999,3298.75,3334.3999,3334.3999,64489,8.0000,1.0
2023-01-13,3349.0,3379.1001,3305.2,3374.2,3307.2,98757,0.0000,1.0
2023-01-12,3333.0,3350.0,3316.0,3334.6,3326.6939,83856,0.0000,1.0
2023-01-11,3289.0,3349.0,3272.0,3328.85,3320.9575,72414,0.0000,1.0
2023-01-10,3290.0,3292.5,3231.0,3286.2,3278.4086,94932,0.0000,1.0
2023-01-09,3243.9,3327.8,3215.3,3319.7,3311.8292,169062,0.0000,1.0
2023-01-06,3300.0,3300.05,3200.0,3212.0,3204.3846,91907,0.0000,1.0
2023-01-05,3330.0,3336.1,3283.1,3310.35,3302.5014,54074,0.0000,1.0
2023-01-04,3304.0,3326.85,3286.85,3314.05,3306.1926,42280,0.0000,1.0
2023-01-03,3260.0,3319.55,3247.7,3310.85,3303.0002,45996,0.0000,1.0
2023-01-02,3265.0,3267.0,3235.85,3260.65,3252.9192,72106,0.0000,1.0
2022-12-30,3285.0,3299.05,3246.75,3259.25,3251.5225,182089,0.0000,1.0
2022-12-29,3233.0,3271.0,3229.05,3269.25,3261.4988,52967,0.0000,1.0
2022-12-28,3245.0,3266.95,3226.8,3256.3,3248.5795,41409,0.0000,1.0
2022-12-27,3265.0,3273.95,3230.6,3259.05,3251.323,34548,0.0000,1.0
2022-12-26,3225.0,3271.95,3225.0,3255.85,3248.1306,18484,0.0000,1.0
2022-12-23,3235.1,3265.85,3218.7,3227.3,3219.6483,88714,0.0000,1.0
2022-12-22,3288.0,3290.95,3244.6,3258.7,3250.9738,41242,0.0000,1.0
2022-12-21,3249.0,3283.0,3239.35,3267.15,3259.4038,91096,0.0000,1.0
2022-12-20,3201.0,3248.05,3164.0,3242.9,3235.2113,28562,0.0000,1.0
2022-12-19,3234.0,3246.0,3195.0,3201.6,3194.0092,90877,0.0000,1.0
2022-12-16,3280.0,3291.1,3225.1,3238.1,3230.4227,66727,0.0000,1.0
2022-12-15,3364.0,3364.0,3300.0,3304.55,3296.7151,56212,0.0000,1.0
2022-12-14,3341.0,3378.05,3341.0,3364.7,3356.7225,39334,0.0000,1.0
2022-12-13,3280.2,3339.4,3269.0,3331.9,3324.0003,36869,0.0000,1.0
2022-12-12,3250.0,3295.0,3236.35,3284.5,3276.7127,80179,0.0000,1.0
2022-12-09,3366.0,3372.0,3277.0,3292.65,3284.8433,68806,0.0000,1.0
2022-12-08,3374.0,3374.0,3339.05,3350.3,3342.3567,106443,0.0000,1.0
2022-12-07,3367.0,3394.65,3354.05,3380.6,3372.5848,45278,0.0000,1.0
2022-12-06,3400.0,3407.85,3367.85,3384.35,3376.3259,50436,0.0000,1.0
2022-12-05,3424.0,3435.85,3407.3,3425.0,3416.8796,77725,0.0000,1.0
2022-12-02,3460.0,3468.0,3414.0,3439.25,3431.0958,83358,0.0000,1.0
2022-12-01,3421.0,3479.65,3421.0,3475.1,3466.8608,261887,0.0000,1.0
2022-11-30,3390.0,3413.15,3375.05,3392.4,3384.3568,32178,0.0000,1.0
2022-11-29,3380.25,3428.0,3380.25,3397.1,3389.0457,166776,0.0000,1.0
2022-11-28,3371.0,3416.2,3365.0,3397.4,3389.345,95814,0.0000,1.0
2022-11-25,3378.0,3402.0,3348.0,3388.85,3380.8153,80720,0.0000,1.0
2022-11-24,3315.0,3392.0,3307.05,3378.5,3370.4898,150131,0.0000,1.0
2022-11-23,3330.0,3330.0,3290.75,3310.4,3302.5513,73213,0.0000,1.0
2022-11-22,3272.0,3318.95,3255.05,3314.25,3306.3921,23411,0.0000,1.0
2022-11-21,3330.0,3332.2,3274.7,3282.3,3274.5179,26113,0.0000,1.0
2022-11-18,3346.0,3361.4,3321.15,3341.8,3333.8768,138271,0.0000,1.0
2022-11-17,3343.0,3358.65,3318.3,3351.4,3343.4541,46877,0.0000,1.0
2022-11-16,3334.0,3367.0,3322.05,3354.05,3346.0978,196455,0.0000,1.0
2022-11-15,3325.0,3341.15,3291.8,3332.65,3324.7485,132868,0.0000,1.0
